lat,lon,sst,chlorophyll,u,v,current_speed,presence_prob,presence,sst2,chlorophyll2,sst_chl,sst_u,chl_v,current_dir,sst_z,chlorophyll_z,u_z,v_z
47.5,-66.5,10.768291153593768,4.620401173812354,0.0378107907734712,-0.0042412432910479,0.03804791772974013,0.6808611137322699,1,115.95609436856581,21.34810700696658,49.753825086017834,0.4071576037963548,-0.019596245480381486,-0.11170325481220561,-0.17346064988142662,2.32337708050373,1.2197199853757212,0.03253454484241215
47.75,-66.5,10.96713512321487,4.301601403160223,0.0588434546302792,0.0086665798562213,0.059478246100822335,0.2625584860607606,0,120.27805281085324,18.50377463167,47.17624383466885,0.6453441180470357,0.037280172070121666,0.14623067243288546,-0.02257599621323755,2.076970336224719,2.674519568292595,0.6729795122016002
48.0,-66.5,11.520981135783018,4.429340972525247,0.0286944975982036,-0.0091862763915872,0.030129086716260495,0.9655382753728982,1,132.73300633106814,19.6190614508909,51.030353788414175,0.3305887655296748,-0.04068915040619857,-0.3098305650332827,0.3976875096456001,2.175702814414562,0.5891588924291241,-0.21282220714678884
48.25,-66.5,10.6433598776711,4.403694326444886,0.0248869447487324,0.0164595609553202,0.029837512727577682,0.6713356065544012,1,113.28110948561898,19.392523720762878,46.87010350761136,0.26488070921647594,0.07248287519471733,0.5843290116647195,-0.2682596640825407,2.1558800066709716,0.32579585220482654,1.0596423498233771
48.5,-66.5,10.937541083743485,4.474597286939268,0.02291576452366,0.0422774498923872,0.048088616460729504,0.5252003085209871,1,119.6298049585766,20.02202088028426,48.941091659105375,0.2506421159429227,0.18917456258718662,1.0740905395482032,-0.04503222862899229,2.2106823285779975,0.18945210664731413,2.3406435573028257
48.75,-66.5,11.718856235379514,4.694531090254472,0.0147025056078396,-0.0207197206526996,0.02540611137255092,1.0,1,137.33159146549332,22.03862215736584,55.01453493921161,0.17229654951813336,-0.09726937278548595,-0.9536631072023265,0.5478369757273079,2.380673581460467,-0.3786473850039152,-0.7850748828359388
49.0,-66.5,11.693584439832788,4.775200976231462,0.0250772576519253,-0.0326208920630754,0.041145977328675296,0.8825679223111094,1,136.7399170514995,22.802544363401907,55.83921583273456,0.29324302987223144,-0.1557713156251388,-0.9154038389037245,0.5286605022043397,2.443024956194169,0.33895952629164994,-1.3755730054467032
49.25,-66.5,12.557123666297636,5.170086704314729,0.0155689788479145,0.0010763719120975,0.015606142343960646,0.7862428733743584,0,157.6813547706922,26.72979653013193,64.92141811156122,0.19550159275123447,0.005564936111633107,0.06902584282053635,1.1839220993366137,2.7482400647878937,-0.31871465765889206,0.296377631035275
49.5,-66.5,12.145987962239394,4.4054303442488685,0.0225269146440442,0.0094312501025228,0.024421514323980594,0.9701766097834555,1,147.52502357886425,19.407816518028703,53.50830392973091,0.27361163409295514,0.041548715385854196,0.3964933648969123,0.8719485029752995,2.1572218096911393,0.1625559109712142,0.7109200080811642
49.75,-66.5,12.093848149332356,5.000233276013481,0.0397639630341193,-0.0096173274768953,0.040910460080236834,0.9252838224119248,1,146.26116305910963,25.00233281455251,60.4720619513457,0.4808993307503039,-0.04808888087629065,-0.23730330118595433,0.8323843279701766,2.6169569393743304,1.3548181455279793,-0.23420958556920649
50.0,-66.5,13.732824384460775,4.640739903202854,0.0049018615208053,0.0240652132664206,0.02455937165172305,0.5110639989319224,0,188.59046557444046,21.536466849179234,63.730466104644286,0.06731640342216501,0.11168039548456477,1.3698544934933437,2.0760547398965152,2.3390972928540505,-1.0565440616780446,1.4370105311621915
45.0,-66.25,8.887111849756732,4.350135130958875,0.0370981784169356,-0.0317721159944649,0.048844059993212265,0.0697003003208861,0,78.98075703008652,18.923675657602587,38.66013747038767,0.3296956610135378,-0.13821299797242215,-0.7082170996444856,-1.600917003162228,2.114483029004034,1.1704295975234078,-1.3334594472305363
45.25,-66.25,9.233764102343962,4.5674200915045855,0.0397567260100979,0.0088583724606322,0.04073165876432338,0.1582494521973832,0,85.26239949773598,20.861326292279756,42.17447968125961,0.3671042294587665,0.04045990835472243,0.21923321940304863,-1.3378740495610284,2.282426938120846,1.3543175708219144,0.6824956488011058
45.5,-66.25,8.687625906893272,4.028157637385915,0.0182289720951338,-0.0171172164151778,0.025005889735204366,0.0768200313562821,0,75.47484389812315,16.226053951630476,34.99512664760387,0.15836649022971894,-0.068950846033586,-0.7539551897803028,-1.7522887920979435,1.8656201588704135,-0.13472669051588332,-0.6063301260719681
45.75,-66.25,9.327808637737409,4.479697167709819,-0.0118278234851289,0.0293875581241459,0.031678478197278044,0.2037426278358796,0,87.00801398224861,20.067686714387374,41.78575793541145,-0.11032767407021873,0.13164736089464407,1.953436435603411,-1.2665121813622346,2.2146241288318436,-2.2137126892309325,1.7010882877125952
46.0,-66.25,9.855461294854932,4.414909906318521,0.0108826701935835,0.0348503070633623,0.036509949506305144,0.3425429203416243,1,97.13011733438364,19.491429480909414,43.5109737019938,0.10725373487753362,0.15386096589228054,1.2681219296185058,-0.8661244372532059,2.1645487535656467,-0.6428599928458893,1.9721324464488463
46.25,-66.25,9.42450321128885,4.512709623057049,0.0394549181984166,-0.0203331317556669,0.04438611063201027,0.1765735676115164,0,88.82126077959383,20.36454814203169,42.53004633411525,0.3718430032621161,-0.09175751934068489,-0.47585285824175627,-1.193139439560192,2.2401401184642302,1.333441951758907,-0.7658935762192681
46.5,-66.25,10.387849009172836,4.4517248370269495,0.0196569790655167,-0.0159911427181716,0.025339957999473764,0.5539177640579781,0,107.90740703737308,19.81785402460262,46.243845437420504,0.20419373050905884,-0.07118816721092715,-0.6829244371777929,-0.46214368769804776,2.193003752758917,-0.0359534700118631,-0.550457945000464
46.75,-66.25,10.099680655040595,5.101564285827872,0.0050104665155763,0.012191757739596,0.013181188545981362,0.3381115010626488,0,102.00354933380123,26.02595816243445,51.52417012802175,0.05060411174009462,0.0621970358657885,1.1808675782007798,-0.6808085151717042,2.695277711600086,-1.0490320079424262,0.8478875821909913
47.0,-66.25,10.45415312510336,4.173652248579209,0.0124283761815767,-0.0127426129957902,0.017799964058145296,0.4789871335213846,1,109.28931756310836,17.41937309207029,43.63199969757901,0.12992814769859024,-0.053183235382654424,-0.797881601718818,-0.4118315078113967,1.9780758654129382,-0.535945697920915,-0.3892762733677796
47.25,-66.25,10.499146693885304,4.205675157354059,0.0326093003975683,-0.0059082243586447,0.03314021103570299,0.5910299249678366,1,110.23208129972272,17.68770352918509,44.156000423889424,0.34236982845904196,-0.02484807240922613,-0.17923778784992872,-0.37768996931819704,2.0028270146293052,0.8599402598532078,-0.050175732734584436
47.5,-66.25,11.926139092254468,4.178032085927175,0.0282010035230206,-0.0044922315891517,0.028556553439727152,0.983954007405268,1,142.23279364780024,17.45595211103698,49.82779178866956,0.33632909055670196,-0.018768687716891424,-0.15796614958729327,0.7051251355368636,1.9814611296468996,0.5550246058910074,0.020081306945313005
47.75,-66.25,11.193251387631031,4.198331108106528,0.0164160185124545,-0.0433934631239531,0.04639480903820088,0.6100790048726695,1,125.28887662670401,17.625984093294985,46.99297550154792,0.18374862199390804,-0.18218012612176576,-1.2091301777262724,0.1490031284149228,1.9971506514963986,-0.26012612322139755,-1.910073582557412
48.0,-66.25,10.87114453552205,4.173758105662649,0.0144976338227796,-0.0052767549218847,0.015428075996864854,0.5679463922333724,0,118.18178351221094,17.42025672458466,45.37352762296537,0.15760587271051013,-0.022023898626811544,-0.3490687583337661,-0.09541454699773143,1.978157684478353,-0.3928180763383962,-0.018844235688187196
48.25,-66.25,12.011272456051596,4.72167920318687,0.0141236277643426,-0.0187945554812834,0.023509831495881654,0.9939774019249012,1,144.27066601350376,22.294254497807394,56.7133753595501,0.16964274114537384,-0.08874186174911762,-0.9263522539487525,0.7697251238423398,2.401656903083652,-0.41868754591803836,-0.6895543344598527
48.5,-66.25,11.18957817501449,4.791125518251561,0.0061638472325224,-0.0148624564479954,0.016089923069251576,0.714238341680532,1,125.20665973476059,22.95488373164129,53.61067353278265,0.0689708504671561,-0.07120789435189322,-1.1776599246097883,0.1462158605156112,2.455333354488434,-0.9692542965987238,-0.4944561363907226
48.75,-66.25,12.104431797502375,4.193750355729762,0.0442306353420416,0.0238726400693762,0.05026183489132331,0.5885899070240964,0,146.5172691403866,17.587542046183504,50.76296515668223,0.5353867088579407,0.100115892783155,0.49492488413779634,0.8404152986439278,1.9936100960022765,1.6637715455742774,1.4274556640487972
49.0,-66.25,11.220164938060112,4.115267571923336,0.0151651929618299,-0.0301301378855851,0.033731413942701925,0.8408503182613585,0,125.89210123727348,16.935427188523786,46.173980921229976,0.17015596634923982,-0.12399357937812709,-1.104493811288986,0.16942538081317812,1.9329491764535074,-0.3466439557574519,-1.251989736625731
49.25,-66.25,11.735906975550783,4.506398910770526,0.0382573778123824,0.0112641037349595,0.03988116084107003,0.8924418013888571,1,137.73151253878154,20.30763114299378,52.88667841152626,0.44898502713462035,0.0507605448020277,0.28633851627784285,0.5607752359643698,2.2352624422180307,1.2506097786214683,0.8018603526619181
49.5,-66.25,12.698430617934562,4.199307330570313,0.0428197407788367,-0.0105792586066361,0.04410726598909588,0.6910759919516632,0,161.25014015849794,17.634182056581565,53.324612780631114,0.543743507358001,-0.04442555821884605,-0.24221439397748107,1.2911471285857907,1.9979051934413352,1.5661819660486298,-0.2819375365923788
49.75,-66.25,13.169233289997706,4.554853789181258,0.0349746634722194,-0.0105952033699166,0.03654429393824554,0.7189161504990598,1,173.42870544638382,20.74669304081886,59.983932151558015,0.46058950250481845,-0.04825960221661066,-0.2941513001413951,1.648396575253279,2.272714190722117,1.0235490750692386,-0.282728664831604
50.0,-66.25,13.085684140594983,4.425851150109994,0.0135256953092292,0.0108074379210342,0.017313149569477902,0.6372308508906782,1,171.23512942741905,19.58815840292996,57.91529020362842,0.1769929765985005,0.04783211155255158,0.6741492709950034,1.5849987035656288,2.173005460593713,-0.46004568734194884,0.7792020531983619
45.0,-66.0,8.94217585880588,3.5948531882288397,0.0260559513550491,0.0018010258913778,0.026118121970733234,0.1074289136356607,1,79.96250908981068,12.922969444919053,32.145809395731284,0.23299689918534042,0.006474423667702172,0.06901171100030877,-1.5591339209254653,1.5307104493056911,0.40665438419463523,0.3323326475250279
45.25,-66.0,9.049448152205354,4.513827983127028,0.0196370659041362,0.0064122599443906,0.020657478910017665,0.1278555750056642,0,81.8925118594529,20.374643061260613,40.847652301281705,0.1777046097609201,0.028943838372074846,0.3156228772149266,-1.477734706915536,2.2410045214191365,-0.03733083519337978,0.5611273566617231
45.5,-66.0,8.660739004816287,4.588339724656666,0.006444472089048,0.0143636932106572,0.01574315416796769,0.0618977776098698,0,75.00840010954622,21.052861428862407,39.73841282068201,0.05581389078706791,0.06590550415123968,1.1490539724317932,-1.7726908234787626,2.2985961426531167,-0.9498438725550093,0.9556520848495464
45.75,-66.0,9.240077895802646,3.8657398155826934,0.024865389225824,-0.0116261676636664,0.027449141259708047,0.1687176566807015,0,85.37903952050065,14.943944321781316,35.719737020889845,0.2297581333560656,-0.04494373924007522,-0.43736399262770187,-1.333083084357702,1.7400841630271464,0.3243048872015255,-0.3338818210164846
46.0,-66.0,9.569680614520108,3.9332659547472137,0.0023144031326029,-0.017244734690155,0.017399348734766985,0.2070287980170224,0,91.57878706392195,15.47058107077351,37.64009895889633,0.022148098792254583,-0.0678281278554349,-1.4373842639171115,-1.0829774756407649,1.7922764719212985,-1.2355148953108552,-0.6126571756855004
46.25,-66.0,10.528561113109458,4.13533603994548,0.0378151908269234,-0.0267030105311559,0.04629297385893085,0.4326737345681756,1,110.85059911248067,17.101004163271966,43.53913821981004,0.39813954762515924,-0.1104259218245327,-0.6148382764231934,-0.3553700344167552,1.9484604983653415,1.22002433084383,-1.0819466207880664
46.5,-66.0,10.37180914478423,4.149913459724116,0.0130307405405241,-0.0215082105995791,0.02514763054902599,0.5276899870195214,1,107.57442493582978,17.221781723199385,43.042110371629754,0.13515235390151845,-0.08925721266177422,-1.0260867563050982,-0.4743148859887035,1.9597276788287856,-0.49428100798307734,-0.8241972361972123
46.75,-66.0,9.518479922318631,4.247139704529858,0.0230173948380925,0.0539818885061745,0.058684280278671744,0.0853686103834919,0,90.6014600315829,18.03819566979397,40.42631400484974,0.21909061063046398,0.2292686220000777,1.167748026494429,-1.121829037119406,2.0348757957551267,0.19648173161801216,2.9213804267532337
47.0,-66.0,10.762041984697396,4.652637784357914,0.0242493180731921,0.0198935916147357,0.03136533778470628,0.7369400038365056,1,115.82154768038946,21.64703835243492,50.07188317484934,0.26097217920397475,0.09255767601330508,0.6870432495886742,-0.178202577365775,2.3482934041098393,0.28169211774931474,1.230027985610857
47.25,-66.0,10.607458859791842,3.9964922544797945,0.0161164253944388,-0.0320214873241604,0.035848498126781786,0.5994666198821283,1,112.51818346217645,15.97195034011699,42.39262717287117,0.1709543193384141,-0.12797362606792997,-1.1045119344004963,-0.2955016903776769,1.8411453485771545,-0.2808485550589095,-1.3458324563185124
47.5,-66.0,10.66153899984702,3.810087249366473,0.0288004070221291,-0.0314491591348714,0.04264402718940565,0.5161111703259422,0,113.66841384525898,14.516764847784977,40.621393801940506,0.3070566626778974,-0.11982404022307067,-0.8293328803210829,-0.2544651770848613,1.697069177087666,0.5964844973454938,-1.3174353591220358
47.75,-66.0,11.505838144420434,3.635780654323651,0.0128764451506621,0.0046373212343698,0.013686036239494126,0.6235609582622629,1,132.38431140560024,13.218900966354115,41.832703737262946,0.1481542937790255,0.016860282831805993,0.3456793943367964,0.38619686694923044,1.5623441096793569,-0.5049534016629953,0.47306056559755183
48.0,-66.0,11.915499761247975,3.8302974107454335,0.0330694594618586,0.0059452959475593,0.0335996382867967,0.9289673644595884,1,141.97913456030057,14.671178254763172,45.639907883245954,0.3940391363223758,0.022772251674051704,0.177881841651846,0.6970519122088702,1.7126900166402048,0.891768810880436,0.5379580942464871
48.25,-66.0,12.0656400595581,4.03963833086587,-0.0001896952037012,0.0059776767063472,0.005980685836583724,0.4688513463518333,1,145.57967004681322,16.318677844200792,48.74082207102166,-0.0022887940488832328,0.02414765195248419,1.6025196156933101,0.8109797670758241,1.8744938173949293,-1.408719832167147,0.5395647240994356
48.5,-66.0,11.38039123838868,4.587943781783346,0.0218956936931961,-0.0100991158710739,0.024112518401934794,0.9082838006847702,1,129.51330473879386,21.049228144804466,52.21259521642702,0.24918156066449118,-0.046334175862202995,-0.4321596694625786,0.2910065878252805,2.298290110455742,0.11889525142404198,-0.2581143872436103
48.75,-66.0,11.845393812074391,3.8942930330171577,0.0490839349858742,-0.007509085200058,0.04965500009303449,0.5830747277900677,0,140.31335456313028,15.165518227005974,46.12943459570585,0.581418539753936,-0.029242578178918118,-0.15180756696280484,0.6438548658951592,1.762153518134664,1.9994674110950328,-0.12960533582319275
49.0,-66.0,12.36563171570178,4.116712808219678,0.0049950301309163,0.0015575904831871,0.005232247521101876,0.4389590107326654,0,152.90884772836972,16.947324345359952,50.90575446575699,0.0617667030077446,0.0064121526920974115,0.3022725792926669,1.0386162260885687,1.9340662286074886,-1.0500997208159832,0.32025415990755945
49.25,-66.0,12.88777256356118,4.044649553906184,0.0098338254421272,-0.0032821398741333,0.010367090478027283,0.5011189371460298,1,166.0946816500803,16.35919001391349,52.12652355005208,0.12673610572789681,-0.01327510557777095,-0.3221347151791539,1.4348215580652026,1.8783670923088158,-0.7154070994488066,0.08012219378458944
49.5,-66.0,12.360412881077355,4.406094404762435,0.0277086177448837,-0.0493860074549507,0.05662813108051978,0.4025013150857117,0,152.779806590703,19.41366790367883,54.46114603586846,0.34248995569070906,-0.21759941112081416,-1.0594998189184393,1.0346561258332871,2.157735075396498,0.5209669786905471,-2.2074044968933584
49.75,-66.0,12.707170511668092,4.807656150490096,0.0226937267290939,-0.0095959926115038,0.024639162060728168,0.911722124454258,1,161.47218241260714,23.113557661345244,61.09170646574748,0.288373055091796,-0.046134232898753756,-0.4000463104039158,1.297779041243707,2.4681102120829013,0.1740940667373108,-0.23315101767488558
50.0,-66.0,12.446832512996986,3.890315790851913,0.0252594514891033,-0.0220281286852062,0.033515344887116515,0.8975201151820996,1,154.92363960659887,15.134556952551746,48.422109071401174,0.31440016205504107,-0.08569637686697566,-0.7171707910705007,1.1002321463541633,1.7590794278015924,0.3515616160764292,-0.8499939114057151
45.0,-65.75,8.401896687959665,3.6101363158201263,0.0273378069522149,-0.0014957716218297,0.02737869649382966,0.0457758279587508,0,70.59186795514759,13.033084218803314,30.331992354972027,0.22968942968789507,-0.005399939452140568,-0.054659895966939466,-1.9691027810955979,1.5425230855082401,0.4953185211205359,0.1687560822400654
45.25,-65.75,9.6062629111971,4.070216411696315,0.0295208220284265,0.0547051800520682,0.06216217224134974,0.0695737128154075,0,92.28028711904096,16.566661638042024,39.09956895622405,0.2835847777597238,0.22266192165272986,1.075945812233541,-1.055218488657088,1.8981282300807276,0.6463145834355765,2.9572678436488604
45.5,-65.75,10.078120014285412,3.9615355954634865,0.0366454976293433,0.002349633309486,0.03672074717637498,0.3967179913718211,1,101.5685030223402,15.693764274124241,39.92483117194464,0.36931772309173333,0.009308155991815463,0.0640302769665577,-0.6971689299200567,1.8141266448890676,1.1391183083083427,0.3595527958005833
45.75,-65.75,9.563994939209833,4.310980346296403,0.0261472798539276,-0.0112705937234479,0.02847290864380791,0.2632915332510528,0,91.46999919723129,18.584551546153854,41.23019421501185,0.2500724521970668,-0.04858730803287549,-0.4069777027701226,-1.0872918189507244,2.0842195097051035,0.4129714471678003,-0.31623937752010056
46.0,-65.75,10.301766448946012,3.9321466041733824,0.0163811351807218,0.013436030039545,0.021186516774416627,0.4551520353500581,0,106.12639196862972,15.461776916712262,40.508055959210346,0.168754628800409,0.05283243989356843,0.6869453636250784,-0.5274639350831967,1.7914113033860752,-0.2625389538928228,0.9096244005092196
46.25,-65.75,10.180818012523815,3.649180521339475,0.0300886055180409,0.0046537577441842,0.030446373234949278,0.4391124617675782,0,103.64905540412937,13.316518477323443,37.15164278260397,0.30632661702979425,0.01698240211110972,0.15345250489558612,-0.6192407336255219,1.5727011359670071,0.6855873635979783,0.47387609272954617
46.5,-65.75,9.877440122697438,3.934164597783286,0.0484982290234282,0.0034018898090368,0.048617394754158945,0.2239928316536516,0,97.56382337747318,15.477651082451324,38.85947524744046,0.4790383532357791,0.013383594452272322,0.07002991425265237,-0.849446698253283,1.7929710511687509,1.9589549588598134,0.4117624032471247
46.75,-65.75,10.580697802754209,4.089579222750466,0.0180104938042613,0.0071370118643134,0.019373043783171628,0.5398365019157519,0,111.95116599320774,16.724658219152303,43.27060189634512,0.19056359222126582,0.029187375432819646,0.37728641718544637,-0.31580822937210623,1.9130941355523134,-0.1498385245946096,0.5970872326534131
47.0,-65.75,11.369018283232984,4.003112802934803,0.0053820604299403,0.0361308712965908,0.036529528263068746,0.8384014183149541,1,129.25457672448587,16.024912113020534,45.51146264640981,0.061188743429456044,0.14463595346857222,1.4229234907817307,0.28237668366916774,1.8462625034195277,-1.023329382953428,2.03566995460915
47.25,-65.75,10.782086980445024,3.9091503579077824,0.0366062100393045,-0.0276177687065183,0.04585581491772247,0.4991485523173053,1,116.2533996538821,15.281456520730544,42.14879917859951,0.394691340668221,-0.10796201042370036,-0.6463467482825292,-0.1629922481467172,1.7736370428796961,1.1364008413250173,-1.1273340004474683
47.5,-65.75,11.782321827907005,4.076970555452339,0.018194282540696,0.004472641536229,0.018735966467793335,0.8230947473811033,1,138.82310765637385,16.62168891002536,48.03617916724024,0.21437089232234982,0.01823482784829875,0.24104706793627875,0.5959952576536041,1.903348643413868,-0.1371261178861518,0.4648896848303468
47.75,-65.75,9.890127447955129,4.107756825709295,-0.0125900431902105,-0.0235276225996307,0.026684418912954037,0.3556083361869397,0,97.81462093679542,16.8736661391613,40.62623853147253,-0.12451713172644142,-0.09664575232634527,-2.062141700905669,-0.8398194378383452,1.927143969887888,-2.2664343471527753,-0.9243940112615979
48.0,-65.75,11.810951252187612,4.171615845886851,0.0327113251572563,0.0061102529268449,0.033277109014663,0.9660029905372048,1,139.49856948155212,17.40237876565427,49.27075139862299,0.38635186682681244,0.025489627932002698,0.18466506201983884,0.6177195310903615,1.9765018888807766,0.8669971680438101,0.5461427328186842
48.25,-65.75,11.643523534119083,3.951581114852486,0.0119700772106911,-0.0233737302297218,0.0262605029137242,0.917529697669804,1,135.57164028958493,15.614993307258818,46.01032770776545,0.13937387570790435,-0.09236319095942533,-1.0975024239396538,0.4906738213141857,1.806432626937525,-0.5676455889206843,-0.916758363275207
48.5,-65.75,11.650496324767069,3.706832724480537,0.0186420007654375,-0.0133473362721016,0.022927616057914338,0.8498304363951272,1,135.73406461341096,13.7406088472798,43.186441033086794,0.21718856140403447,-0.04947634287807226,-0.6213717757657844,0.4959648397143255,1.6172616814386738,-0.10615808211794901,-0.4192807113384479
48.75,-65.75,12.04588038826775,3.8009822545055902,0.0249797049585352,-0.0109017982847581,0.027254997076811855,0.9327364044878776,1,145.10323432845362,14.4474660990664,45.78617759570263,0.3009025380647339,-0.04143754182256502,-0.4115088176973246,0.7959859447088554,1.6900317437301768,0.33221194459574427,-0.29794092548840573
49.0,-65.75,11.206215542699551,4.1189208385281,0.022857495196686,0.0145163343868941,0.02707746388971182,0.8427888202682805,0,125.579266789441,16.96550887406103,46.15751471986267,0.25614601794028297,0.05979163220522015,0.5658149250214564,0.1588404498652121,1.9357728595704116,0.18542169979273102,0.9632256526012392
49.25,-65.75,12.290164056081244,3.5118874472794226,0.0306417772570855,0.0133690888788482,0.03343128850229056,0.8746132286957853,1,151.04813252539137,12.33335344235878,43.16167287355647,0.37659246945947994,0.046950735415189924,0.4114050181653448,0.9813506640165024,1.466584562162726,0.7238494696594033,0.9063029938716859
49.5,-65.75,12.778556285755872,3.867570141237464,0.0134677044414523,-0.0299143475289276,0.032806207507174175,0.8217016789385001,1,163.2915007482309,14.958098797391578,49.42196273891172,0.17209781924502257,-0.1156958372974811,-1.14776872211895,1.3519472306064242,1.7414988584789022,-0.46405683356808475,-1.2412829081892744
49.75,-65.75,13.538947022370758,3.638966504877385,0.0276965869726412,-0.003901317780003,0.027970005547973097,0.5391289559445089,1,183.303086474562,13.242077223619532,49.2677747257166,0.3749826237230733,-0.014196764726313517,-0.13993847912873214,1.9289387942191267,1.5648065175446428,0.520134827206564,0.04940056325170247
50.0,-65.75,12.740864890863175,3.7655915954560384,0.0161067998362412,-0.0191915970949834,0.025054867790928668,0.8041276815304315,1,162.32963816722992,14.179680063769153,47.97689375187529,0.20521456053772624,-0.07226771672424802,-0.8725686890217846,1.3233466495805464,1.662677592701617,-0.28151434129248165,-0.7092542714999827
45.0,-65.5,8.595753198553407,3.8690382869670383,0.0310821572133125,-0.0301700982135066,0.043316686429662514,0.0525631762377671,0,73.88697305044113,14.969457266016834,33.257298230522515,0.2671745522842708,-0.11672926510961289,-0.7705090528550074,-1.8220026577275303,1.7426336177938526,0.7543099277832854,-1.2539724404960397
45.25,-65.5,8.949121478207731,3.54283244859082,0.0292305122601958,-0.0093403410084874,0.03068655759690696,0.1097365375986069,0,80.08677523171893,12.551661758788024,31.705237959375392,0.2615874050867326,-0.033091263205772666,-0.3092863351366213,-1.5538635203196223,1.490502575056065,0.6262342677602033,-0.22046640147886948
45.5,-65.5,9.857701058851038,3.499433692631694,0.005968419469331,-0.0111696557691163,0.012664250509305412,0.2193018755829547,0,97.17427016567288,12.246036169125894,34.49637121723445,0.05883489492249135,-0.03908746973354356,-1.0800538078665296,-0.8644248835001049,1.4569588051224398,-0.9827717583105079,-0.3112311585408314
45.75,-65.5,9.764375554829842,3.0775458858908733,0.0362897317426254,0.0435343297269104,0.05667611926308176,0.1091310825653185,0,95.34302997575858,9.47128867976384,30.050313817059994,0.354346569519024,0.13397889734606983,0.8759072743155011,-0.935241144005664,1.1308732477289454,1.1145104855837988,2.4030059212282975
46.0,-65.5,9.53511989811648,3.7093787979930153,0.0119605483232892,0.0036591965072139,0.012507774992865138,0.1597711554799422,0,90.91851147145684,13.759491067000107,35.36937158639459,0.11404526230977857,0.013573345941549337,0.296896344041667,-1.1092024687095632,1.6192295927819647,-0.5683046885721751,0.4245291399799717
46.25,-65.5,10.256633716556678,3.679147982527172,0.0321208669742171,-0.0325523500150847,0.04573188807254666,0.3424691078117047,0,105.19853519560725,13.53612987733376,37.73567324578967,0.32945196721278697,-0.11976491288451722,-0.7920698067615204,-0.5617110722160947,1.5958635884696017,0.826156011437904,-1.3721721678935932
