lat,lon,sst,chlorophyll,u,v,current_speed,presence_prob,presence
47.25,-66.25,10.499146693885303,4.205675157354059,0.0326093003975683,-0.005908224358644764,0.033140211035703006,0.5910299249678366,1
47.5,-66.25,11.926139092254468,4.178032085927175,0.028201003523020688,-0.004492231589151796,0.028556553439727253,0.983954007405268,1
47.75,-66.25,11.193251387631033,4.198331108106528,0.016416018512454583,-0.043393463123953126,0.04639480903820094,0.6100790048726695,1
48.0,-66.25,10.87114453552205,4.173758105662649,0.014497633822779682,-0.0052767549218847454,0.015428075996864946,0.5679463922333724,0
48.25,-66.25,12.011272456051595,4.72167920318687,0.014123627764342672,-0.018794555481283483,0.023509831495881765,0.9939774019249011,1
48.5,-66.25,11.18957817501449,4.791125518251561,0.006163847232522463,-0.01486245644799544,0.016089923069251638,0.714238341680532,1
48.75,-66.25,12.104431797502377,4.193750355729762,0.04423063534204163,0.023872640069376283,0.050261834891323375,0.5885899070240964,0
49.0,-66.25,11.220164938060112,4.115267571923336,0.015165192961829903,-0.030130137885585127,0.03373141394270195,0.8408503182613585,0
49.25,-66.25,11.735906975550785,4.506398910770526,0.03825737781238245,0.011264103734959546,0.03988116084107009,0.8924418013888571,1
49.5,-66.25,12.698430617934562,4.199307330570313,0.04281974077883677,-0.010579258606636171,0.04410726598909597,0.6910759919516632,0
49.75,-66.25,13.169233289997706,4.554853789181258,0.034974663472219406,-0.010595203369916689,0.03654429393824558,0.7189161504990598,1
50.0,-66.25,13.085684140594985,4.425851150109994,0.013525695309229275,0.010807437921034226,0.017313149569477975,0.6372308508906782,1
45.0,-66.0,8.94217585880588,3.5948531882288397,0.02605595135504914,0.0018010258913778087,0.026118121970733276,0.10742891363566077,1
45.25,-66.0,9.049448152205354,4.513827983127028,0.019637065904136258,0.0064122599443906195,0.020657478910017724,0.12785557500566425,0
45.5,-66.0,8.660739004816287,4.588339724656666,0.0064444720890480785,0.014363693210657223,0.015743154167967743,0.061897777609869815,0
45.75,-66.0,9.240077895802646,3.8657398155826934,0.024865389225824045,-0.011626167663666455,0.02744914125970811,0.16871765668070152,0
46.0,-66.0,9.569680614520108,3.9332659547472137,0.0023144031326029634,-0.017244734690155007,0.017399348734767,0.20702879801702243,0
46.25,-66.0,10.528561113109458,4.13533603994548,0.03781519082692346,-0.026703010531155962,0.04629297385893093,0.4326737345681756,1
46.5,-66.0,10.37180914478423,4.149913459724116,0.013030740540524105,-0.021508210599579105,0.025147630549025995,0.5276899870195214,1
46.75,-66.0,9.518479922318633,4.247139704529858,0.02301739483809259,0.053981888506174504,0.058684280278671785,0.08536861038349196,0
47.0,-66.0,10.762041984697397,4.652637784357914,0.024249318073192132,0.019893591614735737,0.03136533778470633,0.7369400038365056,1
47.25,-66.0,10.607458859791842,3.9964922544797945,0.01611642539443884,-0.03202148732416043,0.03584849812678183,0.5994666198821283,1
47.5,-66.0,10.661538999847021,3.810087249366473,0.02880040702212912,-0.0314491591348714,0.042644027189405666,0.5161111703259422,0
47.75,-66.0,11.505838144420434,3.635780654323651,0.012876445150662134,0.004637321234369829,0.01368603623949417,0.6235609582622629,1
48.0,-66.0,11.915499761247975,3.8302974107454335,0.033069459461858665,0.005945295947559337,0.03359963828679677,0.9289673644595883,1
48.25,-66.0,12.065640059558099,4.03963833086587,-0.00018969520370122668,0.005977676706347288,0.005980685836583812,0.46885134635183334,1
48.5,-66.0,11.38039123838868,4.587943781783346,0.02189569369319618,-0.010099115871073957,0.02411251840193489,0.9082838006847702,1
48.75,-66.0,11.845393812074393,3.8942930330171577,0.049083934985874274,-0.007509085200058004,0.049655000093034564,0.5830747277900677,0
49.0,-66.0,12.365631715701781,4.116712808219678,0.00499503013091638,0.0015575904831871478,0.005232247521101968,0.43895901073266547,0
49.25,-66.0,12.88777256356118,4.044649553906184,0.009833825442127228,-0.003282139874133392,0.010367090478027339,0.5011189371460298,1
49.5,-66.0,12.360412881077355,4.406094404762435,0.027708617744883726,-0.049386007454950705,0.05662813108051979,0.40250131508571174,0
49.75,-66.0,12.707170511668092,4.807656150490096,0.02269372672909397,-0.009595992611503876,0.024639162060728265,0.911722124454258,1
50.0,-66.0,12.446832512996986,3.890315790851913,0.02525945148910339,-0.02202812868520627,0.03351534488711663,0.8975201151820996,1
45.0,-65.75,8.401896687959665,3.6101363158201267,0.027337806952214952,-0.001495771621829759,0.02737869649382971,0.045775827958750834,0
45.25,-65.75,9.6062629111971,4.070216411696315,0.029520822028426548,0.0547051800520682,0.06216217224134976,0.06957371281540752,0
45.5,-65.75,10.078120014285412,3.9615355954634865,0.03664549762934335,0.0023496333094860876,0.036720747176375045,0.3967179913718211,1
45.75,-65.75,9.563994939209833,4.310980346296403,0.026147279853927688,-0.011270593723447958,0.028472908643808015,0.2632915332510528,0
46.0,-65.75,10.301766448946013,3.9321466041733824,0.016381135180721863,0.013436030039545044,0.0211865167744167,0.45515203535005816,0
46.25,-65.75,10.180818012523817,3.6491805213394755,0.030088605518040965,0.004653757744184254,0.03044637323494935,0.4391124617675782,0
46.5,-65.75,9.877440122697438,3.934164597783286,0.04849822902342822,0.0034018898090368253,0.04861739475415897,0.22399283165365166,0
46.75,-65.75,10.580697802754207,4.089579222750466,0.018010493804261396,0.007137011864313421,0.019373043783171725,0.5398365019157519,0
47.0,-65.75,11.369018283232984,4.003112802934803,0.005382060429940379,0.03613087129659084,0.036529528263068795,0.8384014183149541,1
47.25,-65.75,10.782086980445024,3.9091503579077824,0.036606210039304594,-0.027617768706518317,0.04585581491772256,0.49914855231730537,1
47.5,-65.75,11.782321827907003,4.076970555452339,0.018194282540696025,0.004472641536229089,0.01873596646779338,0.8230947473811033,1
47.75,-65.75,9.890127447955127,4.107756825709295,-0.01259004319021054,-0.02352762259963077,0.026684418912954116,0.35560833618693977,0
48.0,-65.75,11.810951252187612,4.171615845886851,0.032711325157256325,0.006110252926844965,0.033277109014663034,0.9660029905372047,1
48.25,-65.75,11.643523534119085,3.951581114852486,0.01197007721069116,-0.02337373022972189,0.026260502913724306,0.9175296976698039,1
48.5,-65.75,11.650496324767067,3.706832724480537,0.018642000765437587,-0.013347336272101688,0.022927616057914456,0.8498304363951272,1
48.75,-65.75,12.04588038826775,3.8009822545055902,0.024979704958535222,-0.010901798284758126,0.027254997076811886,0.9327364044878775,1
49.0,-65.75,11.206215542699553,4.1189208385281,0.022857495196686,0.01451633438689418,0.027077463889711863,0.8427888202682805,0
49.25,-65.75,12.290164056081244,3.5118874472794226,0.03064177725708559,0.013369088878848277,0.03343128850229067,0.8746132286957853,1
49.5,-65.75,12.778556285755872,3.8675701412374637,0.01346770444145235,-0.02991434752892769,0.03280620750717427,0.8217016789385001,1
49.75,-65.75,13.538947022370758,3.638966504877385,0.02769658697264124,-0.0039013177800030258,0.027970005547973138,0.5391289559445089,1
50.0,-65.75,12.740864890863175,3.7655915954560384,0.01610679983624124,-0.019191597094983453,0.025054867790928737,0.8041276815304315,1
45.0,-65.5,8.595753198553407,3.8690382869670388,0.031082157213312544,-0.03017009821350669,0.043316686429662604,0.05256317623776712,0
45.25,-65.5,8.949121478207731,3.5428324485908202,0.029230512260195803,-0.009340341008487409,0.030686557596906968,0.10973653759860695,0
45.5,-65.5,9.857701058851038,3.499433692631694,0.005968419469331072,-0.011169655769116394,0.012664250509305528,0.2193018755829547,0
45.75,-65.5,9.764375554829842,3.0775458858908733,0.03628973174262548,0.04353432972691045,0.05667611926308186,0.10913108256531859,0
46.0,-65.5,9.53511989811648,3.7093787979930153,0.01196054832328928,0.003659196507213923,0.012507774992865222,0.1597711554799422,0
46.25,-65.5,10.256633716556678,3.679147982527172,0.03212086697421718,-0.03255235001508475,0.045731888072546745,0.3424691078117047,0
46.5,-65.5,10.248538774674019,4.1344791451764875,0.025509309701020107,-0.016295480083418846,0.030269911671025055,0.49408195387159276,1
46.75,-65.5,10.884322495266446,3.393169257698949,0.047572755151926834,0.015427665908587969,0.05001179768946712,0.4052878522808588,0
47.0,-65.5,10.248973453061323,3.5512478264840306,0.016648010264422218,0.036768855457398504,0.04036217260519274,0.3992609953937804,1
47.25,-65.5,10.636168926701117,3.560317833298076,0.014760248058227038,-0.03671966624475917,0.03957522977655216,0.5349491401707929,1
47.5,-65.5,10.803945923433922,3.9587387121138917,0.019708705911684013,-0.0425984877027809,0.046936811174995936,0.48604822255978974,0
47.75,-65.5,10.46824252593394,3.4569140684687634,0.015452303257485875,0.032419303507435646,0.03591357564861145,0.5073492781841632,0
48.0,-65.5,11.54806013853229,3.569209185915951,0.03199912852913075,0.0027922835474180775,0.03212072654895918,0.8665164312698717,1
48.25,-65.5,11.730527636089944,3.667871681099811,-0.004244659126548817,-0.02236585463752733,0.022765073792272165,0.8521616535003997,1
48.5,-65.5,11.802556728321232,3.5414854651317564,0.004194763712804687,0.005692581722448706,0.0070711759469709165,0.4640221944660108,1
48.75,-65.5,11.882706433312427,3.351572643819691,0.003982956176312105,-0.05771495478033756,0.0578522250669655,0.3301068233317526,0
49.0,-65.5,11.492314628974793,3.5437297260543414,0.034254613879603636,-0.00493248986805678,0.03460791857854524,0.835256888241282,1
49.25,-65.5,12.18967733861732,3.8075922531427806,0.045659200588728875,0.0015564234568617042,0.045685720442812855,0.6861750535557998,1
49.5,-65.5,12.428642741736615,3.177548138361531,0.01843326172193793,0.013485402790756593,0.022839466415361102,0.7719861472850958,0
49.75,-65.5,12.398861365389191,3.525393630428912,0.01746767415214984,-0.025277919045850753,0.030726093659530947,0.8740821652415381,1
50.0,-65.5,12.919357144166995,3.2754664837030973,0.02105078244669772,-0.0032862567719328193,0.021305748641840098,0.6561181297744157,1
45.0,-65.25,9.20202542840727,3.592166441331347,0.03742817453912285,-0.02350849252119175,0.044198613891727107,0.11990955358218816,0
45.25,-65.25,10.143092950605265,2.776696381218762,0.00608970298714139,0.00010767511348634185,0.006090654841777119,0.1768414444354865,1
45.5,-65.25,9.48728890641592,3.065975898472418,0.023575534741021777,-0.022906926447260483,0.03287146357534642,0.2004354153330656,0
45.75,-65.25,9.728775195361381,3.3468160151732507,0.034627964446736444,-0.013162016783204413,0.0370450348565877,0.2594016262768072,0
46.0,-65.25,9.762777042116918,3.7033096614241967,0.027516412549097674,-0.024916307895804582,0.037121090484126054,0.2829182653770566,0
46.25,-65.25,9.040614392350479,3.2139273743319983,0.02284372424898115,0.008022724836473141,0.024211564413834402,0.1132512514763333,0
46.5,-65.25,10.18674306227539,3.067092594645935,0.03501569138850712,0.012169022333133305,0.03706998446127903,0.3777118760208637,0
46.75,-65.25,10.430115104970513,3.7979995734860714,-0.020548484394988555,-0.009692411399148277,0.022719662181938965,0.5070130682305002,0
47.0,-65.25,11.831621056242643,2.7992482825290215,0.030168129792963613,-0.004235240100799433,0.030463967468412883,0.7953951558795976,1
47.25,-65.25,10.703819517609439,2.57401066566787,0.010188864753088644,-0.03397182829267088,0.035466858932014914,0.5045618599886678,0
47.5,-65.25,11.150773671166807,3.365656787669894,-0.007459493452846852,-0.010993532960135742,0.013285398357544873,0.5291895966114387,0
47.75,-65.25,11.182644115147378,3.0830361853481114,0.027668038992874712,-0.006004092340834896,0.028312002870664373,0.7243272958951101,1
48.0,-65.25,10.815660981190234,2.9272826075146807,0.04060487817744437,0.0474158618205995,0.062426117002383576,0.15680806155832663,0
48.25,-65.25,12.17141140725751,3.4461593868437004,0.017938272280584623,-0.02723934051548327,0.03261538416347168,0.8821818233221105,1
48.5,-65.25,12.175966516343388,3.3067926667852543,0.03429311820804408,0.024283544775048748,0.04202033440219963,0.7256079723371047,1
48.75,-65.25,12.395515973521523,3.0644288634328762,0.04418417386982968,0.01493717546931616,0.046640759337305826,0.5730792295893218,0
49.0,-65.25,11.74530627260263,2.8495611330526263,0.03972371680376071,0.0006127280898027276,0.03972844210911641,0.7074045415268155,1
49.25,-65.25,13.10139715546805,3.495389651137938,0.044599467940570896,0.030172409683902668,0.05384688335191996,0.3349088122638717,0
49.5,-65.25,11.899074468603859,3.4287128060414926,0.031131912366078384,0.002442109452137258,0.031227549794138547,0.8895769824314678,1
49.75,-65.25,13.093428546900135,3.20389969352008,0.02113150458352389,0.0027831839133585744,0.021314000062378463,0.5995334320944634,1
50.0,-65.25,14.095227812904989,3.7876435514681943,-0.004029487178457526,-0.0060624130603509074,0.007279396886807783,0.18131793309333913,0
45.0,-65.0,8.504731837434656,2.678974570102154,0.016309062678050774,0.01947137764837255,0.025399214022526977,0.04498254900029403,0
45.25,-65.0,8.916851135198613,2.5423424487225783,0.00735130107025713,0.016929384676217674,0.018456589417899436,0.07247319554208069,0
45.5,-65.0,9.449825682543821,2.7924275790356266,0.0525641407624672,-0.01751354574992425,0.05540499236378574,0.07894997030593119,0
45.75,-65.0,9.3482621729419,2.9863241950933506,0.01736171281351495,-0.031384943891975346,0.03586702907854803,0.1619665630541328,1
46.0,-65.0,9.024668284466934,3.0730018347968073,0.021848072101767285,-0.009059612747913141,0.023651952090814245,0.10705653815880654,0
46.25,-65.0,10.034281487403014,2.927629182643101,0.028272280640607016,-0.02100077128795293,0.03521866333792568,0.3327260326724095,0
46.5,-65.0,9.668848143136946,3.105616618954289,0.020654036695586808,-0.006270491492307102,0.021584908973116892,0.22768443821852302,0
46.75,-65.0,10.636796215317592,2.6245381727428665,0.0454257656064613,0.019748762693682784,0.04953295679509309,0.3137610352835079,0
47.0,-65.0,10.140287882883097,3.433129381221978,0.010660259573983222,-0.014146033101735801,0.01771302872746798,0.33964908809891553,0
47.25,-65.0,11.57496720250877,2.9753546464822294,0.02291911182855864,-0.005856467626231498,0.0236555257829344,0.755934245541407,0
47.5,-65.0,10.608373353831881,3.3351887494764383,0.008862941214529277,-0.0038395453038320955,0.009658873387325293,0.337787115808068,0
47.75,-65.0,11.038969241897162,3.1028176039133113,0.0001996623316894142,0.011968617644105693,0.01197028292721161,0.45691789673627153,1
48.0,-65.0,11.806758608684834,3.137025965746135,0.01082346363642072,-0.049937786679692106,0.0510972592567875,0.48199280493234714,0
48.25,-65.0,10.984567841783022,3.170930184069661,0.01944444804427382,-0.017134005895305927,0.02591641791928125,0.6662224169242434,0
48.5,-65.0,11.913729967302066,3.1343125680051944,0.013560466632241102,-0.0007743261544105479,0.013582556323370375,0.6054535592121494,1
48.75,-65.0,12.653571377141214,3.192816827960263,0.00961368530189216,0.019001579128537224,0.02129513922147209,0.7106320685202698,1
49.0,-65.0,11.396258382719385,3.3987457590397296,-0.0010947619550775067,-0.014838048950124104,0.014878380301113565,0.6143770680109694,1
49.25,-65.0,12.492316929266153,3.058956350910441,0.01875341641056958,-0.042531054120837485,0.04648205236107618,0.5653237474426963,1
49.5,-65.0,12.729941397124211,3.2127011272765538,-0.002570805610465032,0.007394228919322725,0.007828388263119492,0.41173747907360986,0
49.75,-65.0,13.190911435888657,2.973079291713832,0.03140083945534404,-0.017707247776512586,0.03604940141415806,0.5751945745413612,0
50.0,-65.0,12.381524644560958,3.4320351646348417,0.02123659629401755,-0.028793333181807226,0.03577777323805439,0.8295269198250875,1
45.0,-64.75,8.339771693457863,2.5803127683678775,-0.0018632724919739573,-0.01748690779426448,0.0175858957288065,0.02660600149179009,0
45.25,-64.75,9.460970782808449,3.323512588858903,0.015361863844252048,-0.008690507153116991,0.017649696182872834,0.16871297747855513,0
45.5,-64.75,9.548492336616594,2.7711830737923555,0.008717653916141254,-0.017094893290764256,0.019189394634126156,0.17649458776476742,0
45.75,-64.75,9.725246425172937,2.353997928350244,0.024787617656287706,-0.049111321141981384,0.05501225184797595,0.10015321005287467,0
46.0,-64.75,9.973224104748489,2.8216617834588953,0.04010675669034717,0.012941323937742643,0.04214296854138657,0.2646229092280319,1
46.25,-64.75,9.659987639210755,2.578914961743194,-0.008127587044686167,0.020497500825574444,0.022050061479809428,0.20505736887526999,0
46.5,-64.75,10.3161268485805,3.035423523682276,0.021725391187211257,0.008030439826790114,0.023162050557950464,0.4176173054279825,0
46.75,-64.75,10.546536236649342,2.587443265194941,0.017598008066500394,-0.027753713408496333,0.032862721979007796,0.471943695732972,0
47.0,-64.75,10.242824290986816,2.6493754290212244,0.03007010114675698,-0.00902983067895036,0.03139663716175203,0.3870837307860916,0
47.25,-64.75,11.732887255572379,2.2163682397019993,0.023197949423565338,-0.005130426304589162,0.02375849598617547,0.6559296750757655,1
47.5,-64.75,11.236916460455895,2.6475385632109356,0.008720460023917714,0.006975887791238204,0.011167337798450137,0.4351653857130093,0
47.75,-64.75,10.604348251398674,2.0560666609969713,0.015214190965000728,0.008366809774361618,0.017363038689119564,0.35280866349834106,1
48.0,-64.75,11.728276804316915,2.3080596119399415,0.008059612147947665,-0.019683475975569915,0.02126961622728966,0.6406545971569876,0
48.25,-64.75,11.112659164886338,3.0113548558289476,0.036140107078978974,-0.003360088871728792,0.036295971359174034,0.6647202779826017,0
48.5,-64.75,12.193542301871227,3.0189705065809083,0.020319674730079135,0.004145608092304822,0.020738255654495143,0.7429351713615766,1
48.75,-64.75,12.579297789503702,2.910867727521148,0.04851786028629511,0.02411644644293533,0.0541810460935872,0.36242879494357483,0
49.0,-64.75,11.789658840824144,2.4931376160468948,0.01909008779278069,0.00909013079649446,0.021143839051445963,0.6726492703665398,1
49.25,-64.75,12.88168806462216,2.7689170521430646,0.009373898496343059,0.010781133747510377,0.014286455750165952,0.48955853606535066,1
49.5,-64.75,12.806390463468249,2.782149697258488,-0.002705715889192406,-0.003323467441412781,0.004285596143730656,0.29859114383361546,0
49.75,-64.75,13.211030079997245,2.435721052227896,-0.007047095143839175,0.02320918290407008,0.024255467858627273,0.5107633070996,0
50.0,-64.75,13.948396491326974,3.2342499495158035,-0.003762039145082345,0.003195255919189948,0.004935848348384531,0.1652628903008038,0
45.0,-64.5,8.877305941998564,2.845332616447875,0.02400689976517225,-0.02222175820347141,0.03271296033667049,0.08657348798595436,0
45.25,-64.5,8.823131917821254,2.515834677126274,0.02763087534844901,0.023067399402503814,0.035994029889915916,0.07133314798730571,0
45.5,-64.5,8.955242785187238,2.5901896809735327,-0.003717860530482,0.008958065450780553,0.009698939299974204,0.05302526092228802,0
45.75,-64.5,9.192094857517281,2.644638771659439,0.03342557471114173,-0.013860880422569647,0.03618553648709512,0.12340050865019746,0
46.0,-64.5,9.761449145292948,1.9696034687478863,0.012754084224748408,-0.014589859347984867,0.019378613474806645,0.18177155604172618,1
46.25,-64.5,10.170575987408322,2.5079707145189944,0.02220189517978324,0.0009315109028152324,0.02222142799498146,0.32840283247859847,0
46.5,-64.5,10.338345399665009,2.377528654875834,0.04418330942383136,0.004263695905351689,0.044388556345248915,0.3015839300825836,1
46.75,-64.5,10.813591624518013,2.281637926306699,0.03345258973798298,-0.0010541546873758668,0.03346919482573073,0.5115065530607044,0
47.0,-64.5,10.606500945938953,2.4977938414093868,0.015972040281412515,0.001226173468857703,0.016019037802776873,0.3790786095447814,1
47.25,-64.5,11.52676703857866,3.12142988733003,0.00663211661877069,0.02899914749152761,0.029747865907999962,0.8082491767542319,1
47.5,-64.5,10.867671583381021,2.7743767876552763,-0.012277231019939572,0.016430863044697715,0.020511061940099044,0.5335069651506027,1
47.75,-64.5,12.56008458329481,2.4107702323403344,0.0092127002113637,-0.0011872881746995123,0.009288891128344764,0.3986605314578267,0
48.0,-64.5,11.712833673882503,2.753898763682021,0.016833046417584586,0.013826211615349668,0.021783378510437434,0.7154061016977205,1
48.25,-64.5,11.171421221791858,3.0019305602509743,0.005192307092732245,-0.025650478070550792,0.026170729416526484,0.700460109363025,1
48.5,-64.5,11.264553750969444,2.859514034149004,0.018031145493615428,0.002958540998936179,0.018272251439117027,0.6034857657950237,1
48.75,-64.5,12.241236207621593,2.6000130402512256,0.021152778244381523,0.0311861269946622,0.03768308034626653,0.7038473572472334,0
49.0,-64.5,12.088268607337074,2.388042895963501,0.016627160272878822,-0.009360917907847478,0.019081122682312466,0.628295622062614,1
49.25,-64.5,12.757000247046046,2.7915909233592506,0.010249961287648105,-0.021952678572381697,0.024227707338924816,0.6742559433884069,1
49.5,-64.5,12.836618812286773,2.7001695449016982,0.022529820079500915,-0.018041777771861216,0.02886344639823713,0.6697528537542408,1
49.75,-64.5,12.763585543671564,2.850681895283493,0.026629109743541136,-0.026792660746847767,0.03777507320481636,0.6577285663289708,1
50.0,-64.5,12.576603140965798,2.7726754697797644,0.0036440138383573104,-0.02069523816255407,0.021013607959105306,0.6677639477854848,0
45.0,-64.25,8.242576387657067,2.710414470873932,0.041163985696194054,-0.01241016197180058,0.04299402096295244,0.022067912818896286,0
45.25,-64.25,8.97674252396649,2.234978092809961,0.018521178015736075,-0.03311134038357284,0.03793935815334001,0.08023387809824008,0
45.5,-64.25,9.828199397161736,2.790766875968429,0.020282744344172716,-0.004687633321007939,0.02081738754703131,0.24824861940322138,0
45.75,-64.25,9.707046872065101,2.454828537685851,0.03062321634884836,0.013045543475732944,0.033286147030342994,0.22396512756268444,0
46.0,-64.25,9.177130610644006,3.0181269180657107,0.023498241968952525,-0.023155123602938407,0.03298980334434865,0.13565732854310725,0
46.25,-64.25,10.08659046292559,2.188792310851261,0.034297049508698677,0.025385678472835377,0.04266989895146584,0.2483298339286287,0
46.5,-64.25,10.392658689864417,2.916337797227706,0.024306862478027363,0.005215841770551895,0.024860180387542816,0.443660391315335,0
46.75,-64.25,9.958071281899434,2.4549218913169257,0.010813439380393431,0.015611611712481146,0.018990863368860352,0.24910122645828853,0
47.0,-64.25,10.676862552972764,2.200123255193797,0.025422552878091524,-0.018156691077042743,0.031240544580825143,0.4695812130592112,0
47.25,-64.25,10.829104359223,2.2503829060618346,0.0028441068901900743,0.012090504541332314,0.012420517061169555,0.3510982829467672,0
47.5,-64.25,10.428514851084689,2.2994444638198352,0.021628395586647847,-0.02683867800790626,0.03446885743485849,0.4005751950248769,0
47.75,-64.25,11.37889368017414,2.5227984401987062,0.01950155014033309,0.012804950016730175,0.023329749308702047,0.654752687620513,1
48.0,-64.25,11.680392263184117,2.552399302688781,0.016878247140911906,-0.001563213204129374,0.016950482650097767,0.5993550623656516,0
48.25,-64.25,12.141525621587638,2.2234386550965577,0.01807193732841604,0.00606502439969568,0.01906251399399096,0.6004567372544867,1
48.5,-64.25,12.326901026017453,2.3882422785998365,-0.008227735682464585,-0.028511892112497033,0.029675303305866506,0.7141064251357311,1
48.75,-64.25,11.311165316021455,3.03822976386169,0.011769126383885577,-0.022901396845532093,0.02574852060442345,0.7361848767365521,1
49.0,-64.25,11.731087480042438,2.9138116073083444,0.021392673517116722,0.006944564365067696,0.022491630764142366,0.7502820392014884,1
49.25,-64.25,12.65751763360433,2.526445757180341,0.022397845879961006,-0.023966960084484016,0.03280363814813437,0.6791463564623131,1
49.5,-64.25,12.856892975456104,2.406949699728591,0.004584872886110629,0.004264125841982462,0.006261296078133907,0.3052594927930338,0
49.75,-64.25,13.057523843153025,2.4315580542936095,0.03898561761297051,-0.03234275612920492,0.05065503187935014,0.3351020350503698,0
50.0,-64.25,14.92636574532736,2.579604048097256,0.007007377276782491,0.011963484253333363,0.013864641783288991,0.07720676556199392,0
45.0,-64.0,9.285445255346584,1.915616892485632,0.03454185800790105,-0.029650466295370183,0.04552241322876986,0.08725951906400524,0
45.25,-64.0,9.767782820090298,2.14524170081815,0.026407915428075274,0.006045998753590469,0.027091181188438306,0.22060182469588835,0
45.5,-64.0,9.877000881746602,1.7218794398818766,0.010306590352342956,0.007512618672920022,0.012754028540650029,0.14744234557129487,1
45.75,-64.0,9.9256956256529,2.3422215988267374,0.04662966338914267,-0.018935436368591498,0.05032768878315127,0.1614010989377974,0
46.0,-64.0,9.642365377679829,2.416613443955976,0.0020954475236528002,0.006640531341694538,0.006963300713340629,0.10541738984600492,0
46.25,-64.0,10.379484610246633,2.0774987233553417,0.03378731260415002,0.00020884526667111936,0.0337879580524773,0.3663987256761854,1
46.5,-64.0,9.813587392731213,2.6946506910321633,0.03500873477064467,-0.015776837123854765,0.03839948046359465,0.24411643535486202,1
